label,sentence
4,If you're a fan of the series you'll love it and probably want to see it twice.
2,"Maid in Manhattan might not look so appealing on third or fourth viewing down the road ... But as a high concept vehicle for two bright stars of the moment who can rise to fans' lofty expectations, the movie passes inspection."
2,"Shanghai Ghetto should be applauded for finding a new angle on a tireless story, but you might want to think twice before booking passage."
2,Cynics need not apply.'
1,The film never finds its tone and several scenes run too long.
0,Suffers from a lack of clarity and audacity that a subject as monstrous and pathetic as Dahmer demands.
0,It's not a motion picture; it's an utterly static picture.
0,It's probably not easy to make such a worthless film ...
4,The film is bright and flashy in all the right ways.
4,"A brisk, reverent, and subtly different sequel."
2,"Pure of intention and passably diverting, His Secret Life is light, innocuous and unremarkable."
3,A macabre and very stylized Swedish fillm about a modern city where all the religious and civic virtues that hold society in place are in tatters.
3,Does an impressive job of relating the complicated history of the war and of filling in the background.
4,A fascinating documentary that provides a rounded and revealing overview of this ancient holistic healing system
2,"Ice Age is the first computer-generated feature cartoon to feel like other movies, and that makes for some glacial pacing early on."
1,A cautionary tale about the folly of superficiality that is itself endlessly superficial.
1,"Quitting, however, manages just to be depressing, as the lead actor phones in his autobiographical performance."
0,"I did go back and check out the last 10 minutes, but these were more repulsive than the first 30 or 40 minutes."
0,"In the end, the movie bogs down in insignificance, saying nothing about Kennedy's assassination and revealing nothing about the pathology it pretends to investigate."
2,Mildly entertaining.
2,"'Men in Black II creates a new threat for the MIB, but recycles the same premise."
4,it's refreshing to see a movie that embraces its old-fashioned themes and in the process comes out looking like something wholly original.
3,It must be the end of the world: the best film so far this year is a franchise sequel starring Wesley Snipes.
3,Boomers and their kids will have a Barrie good time.
3,Wow.
1,"If Disney's Cinderella proved that 'a dream is a wish your heart makes,' then Cinderella II proves that a nightmare is a wish a studio's wallet makes."
1,"Been there, done that... a thousand times already, and better."
0,An infuriating film.
2,"Seeing Seinfeld at home as he watches his own appearance on Letterman with a clinical eye reminds you that the key to stand-up is to always make it look easy, even though the reality is anything but."
3,A film with a great premise but only a great premise.
0,"Seagal ran out of movies years ago, and this is just the proof."
1,A backhanded ode to female camaraderie penned by a man who has little clue about either the nature of women or of friendship.
1,The fetid underbelly of fame has never looked uglier.
3,"By halfway through this picture I was beginning to hate it, and, of course, feeling guilty for it.... Then, miracle of miracles, the movie does a flip-flop."
0,"Soulless and -- even more damning -- virtually joyless, XXX achieves near virtuosity in its crapulence."
3,"What the movie lacks in action it more than makes up for in drama, suspense, revenge, and romance."
3,"Sweet Home Alabama isn't going to win any Academy Awards, but this date-night diversion will definitely win some hearts."
3,It's a satisfying summer blockbuster and worth a look.
1,A party-hearty teen flick that scalds like acid.
2,"Though excessively tiresome, The Uncertainty Principle, as verbally pretentious as the title may be, has its handful of redeeming features, as long as you discount its ability to bore."
3,The movie is ... very funny as you peek at it through the fingers in front of your eyes.
0,"While the story is better-focused than the incomprehensible Anne Rice novel it's based upon, Queen Of The Damned is a pointless, meandering celebration of the goth-vampire, tortured woe-is-me lifestyle."
3,"Originality ain't on the menu, but there's never a dull moment in the giant spider invasion comic chiller."
1,"Like Mike is a slight and uninventive movie: Like the exalted Michael Jordan referred to in the title, many can aspire but none can equal."
2,The most anti-human big studio picture since 3000 Miles to Graceland.
2,A crisply made movie that is no more than mildly amusing.
3,"The cast, collectively a successful example of the lovable-loser protagonist, shows deft comic timing."
3,"A grittily beautiful film that looks, sounds, and feels more like an extended, open-ended poem than a traditionally structured story."
2,Ruh-roh!
3,Strangely comes off as a kingdom more mild than wild.
1,"A few hours after you've seen it, you forget you've been to the movies."
1,Yet it's not quite the genre-busting film it's been hyped to be because it plays everything too safe.
0,"The biggest problem with Roger Avary's uproar against the MPAA is that, even in all its director's cut glory, he's made a film that's barely shocking, barely interesting and most of all, barely anything."
2,I can't remember the last time I saw a movie where I wanted so badly for the protagonist to fail.
2,"The movie worked for me right up to the final scene, and then it caved in."
4,"Peralta captures, in luminous interviews and amazingly evocative film from three decades ago, the essence of the Dogtown experience."
2,"I prefer to think of it as ""Pootie Tang with a budget."""
3,Manages to accomplish what few sequels can -- it equals the original and in some ways even betters it.
1,The end result is like cold porridge with only the odd enjoyably chewy lump.
0,It shows that some studios firmly believe that people have lost the ability to think and will forgive any shoddy product as long as there's a little girl-on-girl action.
3,"Despite a quieter middle section, involving Aragorn's dreams of Arwen, this is even better than The Fellowship."
